City,State/Province,County,Count,Latitude,Longitude
gardnerville,NV,DOUGLAS,12,38.8,-119.6
gates,NC,GATES,15,36.5,-76.8
gause,TX,MILAM,30,30.8,-96.7
georges mills,NH,SULLIVAN,1,43.4,-72.1
georgetown,ME,SAGADAHOC,6,43.8,-69.8
getzville,NY,ERIE,1,43.0,-78.8
gillett,PA,BRADFORD,21,42.0,-76.8
glen burnie,MD,ANNE ARUNDEL,8,39.2,-76.6
glen wild,NY,SULLIVAN,1,41.7,-74.6
godfrey,IL,MADISON,3,39.0,-90.2
goffstown,NH,HILLSBOROUGH,7,43.1,-71.6
goleta,CA,SANTA BARBARA,15,34.4,-119.9
goshen,CT,LITCHFIELD,2,41.9,-73.2
goshen,NY,ORANGE,20,41.4,-74.3
grafton,IL,JERSEY,9,39.0,-90.4
graham,NC,ALAMANCE,1,36.0,-79.3
graham,TX,YOUNG,1,33.1,-98.6
granby,MA,HAMPSHIRE,2,42.3,-72.5
grand forks,ND,GRAND FORKS,2,47.9,-97.1
grand isle,LA,JEFFERSON,1,29.2,-90.0
granger,IN,ST JOSEPH,2,41.7,-86.1
granite falls,NC,CALDWELL,10,35.8,-81.4
granville,OH,LICKING,1,40.1,-82.5
grapevine,TX,TARRANT,1,32.9,-97.1
grass lake,MI,JACKSON,3,42.3,-84.2
grayling,MI,CRAWFORD,8,44.7,-84.6
green lake,WI,GREEN LAKE,3,43.9,-89.0
greenbush,MI,ALCONA,1,44.5,-83.4
greenfield,IN,HANCOCK,36,39.8,-85.8
greenfield center,NY,SARATOGA,18,43.1,-73.9
greensboro,NC,GUILFORD,713,36.1,-79.8
greenville,MS,WASHINGTON,35,33.3,-91.0
greenville,NC,PITT,4,35.7,-77.4
greenville,NH,HILLSBOROUGH,162,42.7,-71.8
greenville,SC,GREENVILLE,70,34.8,-82.4
greenwich,CT,FAIRFIELD,9,41.0,-73.6
greenwood,IN,JOHNSON,9,39.6,-86.1
greenwood,SC,GREENWOOD,36,34.1,-82.2
gretna,LA,JEFFERSON,4,29.9,-90.0
greybull,WY,BIG HORN,1,44.6,-108.2
groton,MA,MIDDLESEX,6,42.6,-71.6
grottoes,VA,ROCKINGHAM,1,38.2,-78.8
groveland,MA,ESSEX,2,42.8,-71.0
gualala,CA,MENDOCINO,2,38.8,-123.4
guerneville,CA,SONOMA,2,38.5,-123.0
gulf breeze,FL,SANTA ROSA,186,30.4,-87.1
gulfport,MS,HARRISON,232,30.4,-89.1
guy,TX,FORT BEND,5,29.3,-95.8
hahira,GA,LOWNDES,1,31.0,-83.4
half moon bay,CA,SAN MATEO,2,37.5,-122.4
halifax,MA,PLYMOUTH,2,42.0,-70.9
halifax,PA,DAUPHIN,20,40.5,-76.8
hammonton,NJ,ATLANTIC,30,39.5,-74.9
hampton,NH,ROCKINGHAM,40,42.9,-70.8
hampton,VA,HAMPTON CITY,16,37.0,-76.4
hampton,VA,YORK,16,37.0,-76.4
hampton bays,NY,SUFFOLK,15,40.9,-72.5
hancock,ME,HANCOCK,3,44.5,-68.2
hancock,NH,HILLSBOROUGH,5,43.0,-72.0
hanover,NH,GRAFTON,22,43.7,-72.3
harlingen,TX,CAMERON,36,26.2,-97.7
harrisburg,PA,DAUPHIN,54,40.3,-76.8
harrisville,MI,ALCONA,16,44.6,-83.4
harrisville,NH,CHESHIRE,1,42.9,-72.1
hartford,AR,SEBASTIAN,4,35.0,-94.4
hartley,IA,OBRIEN,42,43.2,-95.5
hartsville,SC,DARLINGTON,1,34.4,-80.1
harvard,MA,WORCESTER,2,42.5,-71.6
haslet,TX,TARRANT,1,33.0,-97.4
hastings,NE,ADAMS,8,40.6,-98.4
hatfield,MO,HARRISON,1,40.5,-94.2
hattiesburg,MS,FORREST,116,31.2,-89.3
haverhill,MA,ESSEX,9,42.8,-71.1
hawley,PA,PIKE,48,41.5,-75.2
heflin,LA,WEBSTER,2,32.4,-93.3
heislerville,NJ,CUMBERLAND,72,39.2,-75.0
helotes,TX,BEXAR,26,29.6,-98.9
hemlock,MI,SAGINAW,4,43.4,-84.2
henderson,KY,HENDERSON,5,37.8,-87.6
hendersonville,NC,HENDERSON,45,35.3,-82.5
henrico,VA,HENRICO,16,36.6,-78.6
henrico,VA,RICHMOND CITY,3,36.6,-78.6
hephzibah,GA,RICHMOND,10,33.3,-82.1
herndon,VA,FAIRFAX,6,39.0,-77.4
hickory,NC,CATAWBA,54,35.8,-81.3
highland lakes,NJ,SUSSEX,63,41.2,-74.4
hilliard,FL,NASSAU,25,30.7,-81.9
hillsboro,MO,JEFFERSON,9,38.2,-90.6
hillsboro,OH,HIGHLAND,9,39.1,-83.6
hillsdale,NJ,BERGEN,15,41.0,-74.0
hilton head island,SC,BEAUFORT,3,32.2,-80.8
hingham,MA,PLYMOUTH,84,42.2,-70.9
holland,TX,BELL,9,30.9,-97.4
hollis,NH,HILLSBOROUGH,20,42.7,-71.6
holly,MI,OAKLAND,1,42.8,-83.6
holt,MI,INGHAM,5,42.6,-84.5
homer glen,IL,WILL,2,41.6,-87.9
honaunau,HI,HAWAII,1,19.4,-155.9
hope mills,NC,CUMBERLAND,1,34.9,-78.9
horseshoe bay,TX,LLANO,16,30.5,-98.4
houma,LA,TERREBONNE,3,29.6,-90.8
houston,TX,FORT BEND,53,29.8,-95.4
houston,TX,HARRIS,2279,29.8,-95.4
howard,PA,CENTRE,1,41.0,-77.7
howe,OK,LE FLORE,3,34.9,-94.7
hubbardston,MA,WORCESTER,1,42.5,-72.0
hudson,NY,COLUMBIA,12,42.2,-73.7
hudson,OH,SUMMIT,2,41.1,-81.6
hudson,WY,FREMONT,1,42.9,-108.6
hull,MA,PLYMOUTH,6,42.3,-70.9
humbird,WI,CLARK,1,44.5,-90.9
humble,TX,HARRIS,20,30.0,-95.2
huntington beach,CA,ORANGE,4,33.7,-118.0
huntsville,AL,MADISON,9,34.7,-86.6
hutchinson,KS,RENO,24,38.0,-98.1
hyattsville,MD,PRINCE GEORGES,54,39.0,-77.0
hyde park,VT,LAMOILLE,1,44.6,-72.6
imperial,PA,ALLEGHENY,1,40.3,-80.1
indianapolis,IN,HAMILTON,8,39.8,-86.1
indianapolis,IN,MARION,208,39.8,-86.1
indio,CA,RIVERSIDE,4,33.7,-116.2
ingleside,TX,SAN PATRICIO,6,27.9,-97.2
inkster,MI,WAYNE,1,42.3,-83.3
interlaken,NY,SENECA,3,42.6,-76.7
iowa city,IA,JOHNSON,3,41.7,-91.5
ipswich,MA,ESSEX,10,42.7,-70.8
ironton,MN,CROW WING,2,46.5,-94.0
irvington,NY,WESTCHESTER,9,41.0,-73.9
irvington,VA,LANCASTER,1,37.7,-76.4
island,KY,MCLEAN,2,37.4,-87.2
islip,NY,SUFFOLK,6,40.7,-73.2
ithaca,NY,TOMPKINS,12,42.4,-76.5
jackson,MI,JACKSON,1,42.3,-84.4
jackson,NJ,OCEAN,27,40.1,-74.4
jacksonville,FL,DUVAL,418,30.3,-81.8
jacksonville,FL,SAINT JOHNS,76,30.3,-81.8
jacksonville,NC,ONSLOW,16,34.7,-77.5
jacksonville,OR,JACKSON,2,42.2,-123.1
jarrettsville,MD,HARFORD,2,39.6,-76.5
jasper,GA,PICKENS,28,34.5,-84.5
jefferson,NH,COOS,4,44.4,-71.4
jefferson,TX,MARION,20,32.8,-94.3
jeffersonville,IN,CLARK,10,38.3,-85.7
jenks,OK,TULSA,1,36.0,-96.0
johnstown,PA,CAMBRIA,2,40.3,-78.9
jonesboro,AR,CRAIGHEAD,1,35.8,-90.7
joplin,MO,JASPER,132,37.1,-94.5
jordan,NY,ONONDAGA,2,43.1,-76.5
junction,TX,KIMBLE,6,30.4,-99.6
juniata,NE,ADAMS,3,40.6,-98.6
jupiter,FL,PALM BEACH,4,26.9,-80.1
justin,TX,DENTON,2,33.1,-97.3
kalamazoo,MI,KALAMAZOO,2,42.4,-85.7
kalona,IA,WASHINGTON,24,41.5,-91.7
kansas city,MO,CLAY,1092,39.1,-94.6
kansas city,MO,JACKSON,676,39.1,-94.6
kansas city,MO,PLATTE,520,39.1,-94.6
katy,TX,FORT BEND,108,29.8,-95.7
katy,TX,HARRIS,108,29.8,-95.7
keene,NH,CHESHIRE,702,42.9,-72.3
keezletown,VA,ROCKINGHAM,2,38.5,-78.8
keller,TX,TARRANT,3,32.9,-97.3
kempton,PA,BERKS,3830,40.6,-75.9
kennebunk,ME,YORK,3,43.4,-70.6
kenner,LA,JEFFERSON,6,30.0,-90.3
kennesaw,GA,COBB,4,34.0,-84.6
kents store,VA,FLUVANNA,1,37.9,-78.1
kerrville,TX,KERR,112,30.0,-99.1
keysville,VA,CHARLOTTE,16,37.0,-78.5
kilgore,TX,GREGG,2,32.4,-94.9
killeen,TX,BELL,3,31.1,-97.7
king george,VA,KING GEORGE,72,38.3,-77.1
kingston,NH,ROCKINGHAM,20,42.9,-71.1
kingwood,TX,HARRIS,6,30.0,-95.3
kirkland,IL,DEKALB,6,42.1,-88.9
kittery point,ME,YORK,117,43.1,-70.7
knoxville,TN,KNOX,102,35.9,-84.0
kress,TX,SWISHER,12,34.4,-101.7
kutztown,PA,BERKS,5,40.5,-75.8
la crosse,KS,RUSH,1,38.5,-99.4
la crosse,WI,LA CROSSE,6,43.8,-91.2
la habra,CA,ORANGE,8,33.9,-118.0
la porte,IN,LA PORTE,2,41.6,-86.7
la vernia,TX,WILSON,24,29.4,-98.1
lackawaxen,PA,PIKE,15,41.5,-75.1
lagrangeville,NY,DUTCHESS,2,41.7,-73.7
laguna beach,CA,ORANGE,2,33.5,-117.8
lake city,FL,COLUMBIA,2,30.1,-82.7
lake elmo,MN,WASHINGTON,24,45.0,-92.9
lake forest,IL,LAKE,4,42.2,-87.9
lake george,NY,WARREN,24,43.4,-73.7
lake jackson,TX,BRAZORIA,2,29.0,-95.5
lake lure,NC,RUTHERFORD,6,35.5,-82.2
lake mary,FL,SEMINOLE,2,28.8,-81.4
lake ozark,MO,CAMDEN,64,38.2,-92.7
lake placid,NY,ESSEX,81,44.2,-74.0
lakeland,FL,POLK,28,28.0,-81.9
lakeville,MA,PLYMOUTH,44,41.8,-71.0
lakeville,NY,LIVINGSTON,2,42.8,-77.7
lakewood,NJ,OCEAN,20,40.1,-74.2
lakewood,OH,CUYAHOGA,3,41.5,-81.8
lamartine,PA,CLARION,2,41.2,-79.6
lampasas,TX,LAMPASAS,55,31.1,-98.2
lampe,MO,STONE,5,36.6,-93.4
lancaster,NY,ERIE,3,42.9,-78.6
lancaster,OH,FAIRFIELD,41,39.7,-82.6
lancaster,PA,LANCASTER,336,40.1,-76.3
land o lakes,WI,VILAS,2,46.2,-89.4
lanham,MD,PRINCE GEORGES,8,39.0,-76.9
lansdale,PA,MONTGOMERY,50,40.2,-75.3
lansing,IL,COOK,29,41.6,-87.5
lansing,MI,CLINTON,1,42.7,-84.6
lansing,MI,EATON,1,42.7,-84.6
lansing,MI,INGHAM,11,42.7,-84.6
largo,FL,PINELLAS,36,27.9,-82.8
las vegas,NV,CLARK,468,36.1,-115.3
lawrence,KS,DOUGLAS,16,39.0,-95.2
lawrenceville,GA,GWINNETT,13,34.0,-84.0
league city,TX,GALVESTON,12,29.5,-95.1
lebanon,NH,GRAFTON,24,43.7,-72.3
ledgewood,NJ,MORRIS,2,40.9,-74.7
lee vining,CA,MONO,18,38.0,-119.0
leesburg,FL,LAKE,2,28.8,-81.9
leesburg,VA,LOUDOUN,3,39.1,-77.6
leitchfield,KY,GRAYSON,1,37.5,-86.3
lenexa,KS,JOHNSON,36,39.0,-94.7
leominster,MA,WORCESTER,6,42.5,-71.8
lewes,DE,SUSSEX,4,38.7,-75.2
lewisburg,PA,UNION,39,41.0,-77.0
lewistown,MO,LEWIS,4,40.1,-91.8
lewisville,TX,DENTON,24,33.0,-97.1
lexington,MA,MIDDLESEX,6,42.4,-71.2
lexington,VA,LEXINGTON CITY,87,37.8,-79.5
liberty,TX,LIBERTY,20,30.1,-94.7
lincoln,MA,MIDDLESEX,34,42.4,-71.3
lincoln,NE,LANCASTER,252,40.8,-96.7
lincoln university,PA,CHESTER,5,39.8,-75.9
lincolnton,NC,LINCOLN,34,35.5,-81.2
lindale,TX,SMITH,56,32.5,-95.4
linden,TX,CASS,4,33.0,-94.4
linton,IN,GREENE,45,39.1,-87.2
lisbon,NH,GRAFTON,6,44.2,-71.9
lithonia,GA,DEKALB,16,33.7,-84.1
lititz,PA,LANCASTER,99,40.2,-76.3
little falls,MN,MORRISON,6,46.0,-94.3
little falls,NJ,PASSAIC,18,40.9,-74.2
little orleans,MD,ALLEGANY,2,39.7,-78.4
little rock,AR,PULASKI,75,34.7,-92.3
livermore,CA,ALAMEDA,1,37.6,-121.7
locust dale,VA,MADISON,1,38.3,-78.1
logan,UT,CACHE,42,41.7,-111.6
loganville,GA,WALTON,2,33.8,-83.9
london,AR,POPE,5,35.3,-93.2
longford,KS,CLAY,1,39.2,-97.2
longmeadow,MA,HAMPDEN,20,42.0,-72.6
los angeles,CA,LOS ANGELES,95,34.0,-118.2
louisville,KY,JEFFERSON,372,38.3,-85.8
lovelock,NV,PERSHING,48,40.4,-118.6
loves park,IL,WINNEBAGO,6,42.3,-89.0
lowville,NY,LEWIS,48,43.8,-75.5
lubbock,TX,LUBBOCK,12,33.6,-101.9
lykens,PA,DAUPHIN,32,40.6,-76.7
lynchburg,VA,LYNCHBURG CITY,48,37.3,-79.2
mabank,TX,HENDERSON,10,32.3,-96.1
mabank,TX,KAUFMAN,6,32.3,-96.1
machiasport,ME,WASHINGTON,6,44.7,-67.4
madill,OK,MARSHALL,3,34.1,-96.8
madison,GA,MORGAN,52,33.6,-83.5
madison,NJ,MORRIS,1,40.8,-74.4
madison,TN,DAVIDSON,13,36.3,-86.7
madison,WI,DANE,60,43.1,-89.3
madisonville,KY,HOPKINS,1,37.3,-87.5
magna,UT,SALT LAKE,2,40.7,-112.1
mahomet,IL,CHAMPAIGN,3,40.2,-88.4
maitland,FL,ORANGE,2,28.6,-81.4
malibu,CA,LOS ANGELES,19,34.1,-118.8
malvern,AR,HOT SPRING,11,34.3,-92.9
manassas,VA,MANASSAS CITY,3,38.8,-77.5
manassas,VA,MANASSAS PARK CITY,6,38.8,-77.5
manassas,VA,PRINCE WILLIAM,12,38.8,-77.5
manchester,CT,HARTFORD,48,41.8,-72.5
manchester,GA,MERIWETHER,1,32.9,-84.6
manchester township,NJ,OCEAN,5,39.9,-74.3
manhattan,KS,RILEY,1,39.2,-96.6
manhattan beach,CA,LOS ANGELES,2,33.9,-118.4
manistee,MI,MANISTEE,2,44.2,-86.2
marathon,NY,CORTLAND,24,42.5,-76.0
marble falls,TX,BURNET,80,30.6,-98.2
marblehead,MA,ESSEX,2,42.5,-70.9
marietta,GA,COBB,77,34.0,-84.5
marietta,OH,WASHINGTON,2,39.4,-81.5
marion,IL,WILLIAMSON,2,37.7,-88.9
markleeville,CA,ALPINE,105,38.7,-119.8
marlboro,NY,ULSTER,196,41.6,-74.0
marquez,TX,LEON,26,31.2,-96.2
martinsville,IN,MORGAN,18,39.5,-86.5
mary esther,FL,OKALOOSA,2,30.4,-86.8
maryville,TN,BLOUNT,1,35.7,-84.1
mascoutah,IL,SAINT CLAIR,48,38.5,-89.8
massapequa,NY,NASSAU,15,40.7,-73.5
mattapoisett,MA,PLYMOUTH,1,41.7,-70.8
maumelle,AR,PULASKI,10,34.9,-92.4
maxwell,TX,CALDWELL,2,29.9,-97.8
maynard,MA,MIDDLESEX,1,42.4,-71.5
mckinney,TX,COLLIN,66,33.2,-96.6
mechanicsville,VA,HANOVER,2,37.6,-77.4
mechanicville,NY,SARATOGA,4,42.9,-73.7
medina,OH,MEDINA,4,41.1,-81.9
melrose,NY,RENSSELAER,43,42.9,-73.6
memphis,TN,SHELBY,126,35.2,-90.0
menomonie,WI,DUNN,16,44.8,-91.9
mentor,OH,LAKE,50,41.7,-81.3
mequon,WI,OZAUKEE,4,43.2,-88.0
mer rouge,LA,MOREHOUSE,49,32.8,-91.7
mercedes,TX,HIDALGO,130,26.1,-97.9
mercersburg,PA,FRANKLIN,55,39.8,-77.9
meredith,NH,BELKNAP,12,43.6,-71.5
mesquite,TX,DALLAS,8,32.8,-96.6
metairie,LA,JEFFERSON,12,30.0,-90.2
methuen,MA,ESSEX,6,42.7,-71.2
miami,FL,MIAMI-DADE,476,25.8,-80.2
middleburg,VA,LOUDOUN,1,39.0,-77.7
middlebury,CT,NEW HAVEN,1,41.5,-73.1
middletown,NY,ORANGE,9,41.5,-74.4
middletown,VA,FREDERICK,1,39.0,-78.3
middletown,VA,WARREN,2,39.0,-78.3
midland,GA,MUSCOGEE,1,32.6,-84.8
midland,TX,MIDLAND,3,32.0,-102.1
milan,MO,SULLIVAN,7,40.2,-93.2
milbank,SD,GRANT,12,45.2,-96.6
milford,NH,HILLSBOROUGH,6,42.8,-71.7
milford,PA,PIKE,4,41.3,-74.9
millersville,MD,ANNE ARUNDEL,4,39.1,-76.6
milltown,NJ,MIDDLESEX,1,40.4,-74.4
millville,NJ,CUMBERLAND,12,39.3,-75.0
milton,VT,CHITTENDEN,3,44.7,-73.1
minneapolis,MN,ANOKA,564,45.0,-93.3
minneapolis,MN,HENNEPIN,1457,45.0,-93.3
minnetonka,MN,HENNEPIN,16,44.9,-93.5
mira loma,CA,RIVERSIDE,3,34.0,-117.5
mission,KS,JOHNSON,90,39.0,-94.7
mission viejo,CA,ORANGE,24,33.6,-117.6
moline,IL,ROCK ISLAND,10,41.5,-90.5
monmouth junction,NJ,MIDDLESEX,10,40.4,-74.5
monroe,LA,OUACHITA,360,32.5,-92.1
monroe,NC,UNION,2,35.2,-80.4
montague,NJ,SUSSEX,9,41.3,-74.7
montgomery,AL,MONTGOMERY,525,32.4,-86.3
monticello,KY,WAYNE,75,36.8,-84.8
moorestown,NJ,BURLINGTON,10,40.0,-74.9
moreno valley,CA,RIVERSIDE,10,34.0,-117.2
moretown,VT,WASHINGTON,5,44.3,-72.7
morgan city,LA,SAINT MARY,18,29.8,-91.2
morgantown,IN,MORGAN,3,39.3,-86.3
morgantown,WV,MONONGALIA,8,39.6,-80.0
morrisville,NC,WAKE,7,35.9,-78.8
moultrie,GA,COLQUITT,39,31.1,-83.9
mount ayr,IA,RINGGOLD,2,40.7,-94.2
mount pleasant,MI,ISABELLA,9,43.6,-84.8
mount pleasant,SC,CHARLESTON,18,32.8,-79.8
mount pleasant,TX,TITUS,12,33.2,-95.0
mount vernon,OH,KNOX,4,40.4,-82.5
mountain top,PA,LUZERNE,27,41.1,-76.0
mountain view,CA,SANTA CLARA,5,37.4,-122.1
moyock,NC,CURRITUCK,1,36.5,-76.1
mulberry,FL,POLK,10,27.8,-82.0
munford,AL,TALLADEGA,20,33.5,-86.0
munfordville,KY,HART,6,37.3,-85.9
murrells inlet,SC,HORRY,16,33.5,-79.1
muskego,WI,WAUKESHA,2,42.9,-88.1
muskegon,MI,MUSKEGON,120,43.2,-86.3
mustang,OK,CANADIAN,14,35.4,-97.7
myrtle beach,SC,HORRY,540,33.8,-78.8
mystic,CT,NEW LONDON,30,41.4,-72.0
nacogdoches,TX,NACOGDOCHES,42,31.6,-94.6
nantucket,MA,NANTUCKET,6,41.3,-70.1
naperville,IL,DUPAGE,4,41.8,-88.1
naperville,IL,WILL,4,41.8,-88.1
napoleon,OH,HENRY,3,41.4,-84.2
nashville,TN,DAVIDSON,22,36.1,-86.8
natural bridge,VA,ROCKBRIDGE,2,37.7,-79.5
needville,TX,FORT BEND,42,29.4,-95.9
nelson,CA,BUTTE,16,39.6,-121.8
new berlin,WI,WAUKESHA,2,43.0,-88.2
new bloomfield,PA,PERRY,10,40.4,-77.2
new braunfels,TX,COMAL,42,29.7,-98.1
new brighton,PA,BEAVER,2,40.8,-80.3
new brunswick,NJ,MIDDLESEX,12,40.5,-74.4
new buffalo,MI,BERRIEN,9,41.8,-86.7
new douglas,IL,MADISON,10,39.0,-89.7
new egypt,NJ,OCEAN,20,40.1,-74.5
new hampton,NY,ORANGE,29,41.3,-74.5
new hartford,CT,LITCHFIELD,3,41.8,-73.0
new haven,CT,NEW HAVEN,18,41.3,-72.9
new hyde park,NY,NASSAU,32,40.7,-73.7
new middletown,IN,HARRISON,2,38.1,-86.1
new orleans,LA,JEFFERSON,18,30.0,-90.1
new orleans,LA,ORLEANS,72,30.0,-90.1
new paltz,NY,ULSTER,1,41.8,-74.1
new prague,MN,SCOTT,6,44.5,-93.6
new richland,MN,WASECA,4,43.9,-93.5
new richmond,OH,CLERMONT,3,39.0,-84.2
new richmond,WI,SAINT CROIX,168,45.1,-92.5
new rochelle,NY,WESTCHESTER,8,40.9,-73.7
new windsor,MD,CARROLL,2,39.5,-77.1
new york,NY,NEW YORK,2666,40.8,-74.0
newburyport,MA,ESSEX,2,42.8,-70.9
newington,NH,STRAFFORD,16,43.1,-70.8
newport,RI,NEWPORT,20,41.5,-71.3
newport news,VA,NEWPORT NEWS CITY,35,37.1,-76.5
newton,IL,JASPER,8,39.0,-88.2
newton,KS,HARVEY,10,38.0,-97.3
newton,MA,MIDDLESEX,6,42.4,-71.2
newton,NJ,SUSSEX,28,41.1,-74.8
newtown,PA,BUCKS,25,40.3,-75.0
nicholville,NY,SAINT LAWRENCE,36,44.7,-74.7
nicolaus,CA,SUTTER,10,38.9,-121.6
nisswa,MN,CROW WING,4,46.5,-94.3
norfolk,VA,NORFOLK CITY,132,36.9,-76.3
norman,OK,CLEVELAND,14,35.2,-97.5
north hero,VT,GRAND ISLE,6,44.9,-73.3
north little rock,AR,PULASKI,100,34.9,-92.4
north olmsted,OH,CUYAHOGA,6,41.4,-81.9
north reading,MA,MIDDLESEX,6,42.6,-71.1
north royalton,OH,CUYAHOGA,9,41.3,-81.7
northborough,MA,WORCESTER,2,42.3,-71.6
norwich,VT,WINDSOR,9,43.8,-72.4
nottingham,PA,CHESTER,2,39.7,-76.0
oak island,NC,BRUNSWICK,8,33.9,-78.1
oak park,IL,COOK,2,41.9,-87.8
oak ridge,TN,ANDERSON,2,36.0,-84.3
oakdale,NY,SUFFOLK,1,40.7,-73.1
oakland,NJ,BERGEN,6,41.0,-74.2
ocala,FL,MARION,2,29.2,-82.1
ocean beach,NY,SUFFOLK,5,40.7,-73.1
ocean city,NJ,CAPE MAY,2,39.3,-74.6
