Town,State/Province,County,Count,Latitude,Longitude,FIPS
Franklin,MN,renville,1,44.5,-94.9,27129.0
Franklin,NC,macon,42,35.1,-83.5,37113.0
Fraser,MI,macomb,1,42.5,-82.9,26099.0
Frederick,MD,frederick,70,39.4,-77.4,24021.0
Frederick,OK,tillman,3,34.4,-99.0,40141.0
Fremont,CA,alameda,1,37.6,-122.0,6001.0
Friendsville,TN,blount,2,35.8,-84.1,47009.0
Frisco,TX,collin,6,33.1,-96.8,48085.0
Frisco,TX,denton,6,33.1,-96.8,48121.0
Fruitland,IA,muscatine,4,41.4,-91.1,19139.0
Fullerton,CA,orange,1,33.9,-117.9,6059.0
Fulshear,TX,fort bend,2,29.6,-95.9,48157.0
Fulton,TX,aransas,10,28.1,-97.0,48007.0
Gainesville,FL,alachua,8,29.7,-82.4,12001.0
Gainesville,GA,hall,14,34.3,-83.9,13139.0
Galesburg,IL,knox,2,41.0,-90.4,17095.0
Galt,CA,sacramento,1,38.3,-121.4,6067.0
Galveston,TX,galveston,1407,29.3,-94.8,48167.0
Garden City,MO,cass,15,38.5,-94.2,29037.0
Gardendale,AL,jefferson,18,33.7,-86.8,1073.0
Gardendale,TX,ector,16,32.0,-102.4,48135.0
Garrettsville,OH,portage,2,41.3,-81.1,39133.0
Gary,IN,lake,4,41.5,-87.4,18089.0
Gatesville,TX,coryell,75,31.4,-97.7,48099.0
Gatlinburg,TN,sevier,4,35.6,-83.4,47155.0
Gause,TX,milam,15,30.7,-96.7,48331.0
Geneseo,IL,henry,42,41.4,-90.2,17073.0
Georgetown,TX,williamson,32,30.6,-97.7,48491.0
Gering,NE,scotts bluff,2,41.8,-103.7,31157.0
Germantown,IL,clinton,3,38.6,-89.5,17027.0
Germantown,WI,washington,30,43.2,-88.1,55131.0
Gladewater,TX,gregg,2,32.5,-94.9,48183.0
Glasgow,WV,kanawha,6,38.2,-81.4,54039.0
Glastonbury,CT,hartford,2,41.7,-72.6,9003.0
Glen Arbor,MI,leelanau,1,44.9,-86.0,26089.0
Glen Jean,WV,fayette,6,37.9,-81.2,54019.0
Glen Rose,TX,somervell,9,32.2,-97.8,48425.0
Glenpool,OK,tulsa,8,36.0,-96.0,40143.0
Gloucester,MA,essex,4,42.6,-70.7,25009.0
Godfrey,IL,madison,15,39.0,-90.2,17119.0
Golden,CO,jefferson,6,39.9,-105.4,8059.0
Goleta,CA,santa barbara,20,34.4,-119.8,6083.0
Goodyear,AZ,maricopa,4,33.5,-112.5,4013.0
Graham,TX,young,100,32.9,-98.6,48503.0
Granbury,TX,hood,88,32.5,-97.8,48221.0
Granby,MA,hampshire,32,42.3,-72.5,25015.0
Grand Blanc,MI,genesee,8,42.9,-83.6,26049.0
Grand Junction,CO,mesa,4,39.1,-108.6,8077.0
Grand Rapids,MI,kent,144,43.0,-85.6,26081.0
Grapevine,TX,tarrant,26,33.0,-97.1,48439.0
Grasonville,MD,queen annes,3,39.0,-76.2,
Grass Lake,MI,jackson,2,42.3,-84.2,26075.0
Green Bay,WI,brown,48,44.5,-88.0,55009.0
Greenback,TN,loudon,1,35.7,-84.2,47105.0
Greenfield,IL,greene,314,39.3,-90.1,17061.0
Greenfield,IN,hancock,8,39.8,-85.8,18059.0
Greensboro,NC,guilford,496,36.1,-79.8,37081.0
Greensburg,IN,decatur,40,39.3,-85.4,18031.0
Greenville,NC,pitt,16,35.6,-77.4,37147.0
Greenville,SC,greenville,98,34.9,-82.4,45045.0
Greenville,TX,hunt,2,33.1,-96.1,48231.0
Greenwood,IN,johnson,120,39.6,-86.2,18081.0
Greer,SC,greenville,4,34.9,-82.3,45045.0
Grinnell,IA,poweshiek,6,41.7,-92.7,19157.0
Groton,CT,new london,132,41.3,-72.0,9011.0
Guilford,CT,new haven,5,41.3,-72.7,9009.0
Gulf Breeze,FL,santa rosa,18,30.4,-87.2,12113.0
Gulf Shores,AL,baldwin,30,30.2,-87.7,1003.0
Gulfport,MS,harrison,124,30.4,-89.0,28047.0
Guyton,GA,effingham,9,32.2,-81.3,13103.0
Hackensack,NJ,bergen,16,40.9,-74.0,34003.0
Hainesport,NJ,burlington,3,40.0,-74.8,34005.0
Hale,MI,iosco,1,44.3,-83.9,26069.0
Half Moon Bay,CA,san mateo,2,37.4,-122.4,6081.0
Hallettsville,TX,lavaca,20,29.4,-97.0,48285.0
Hamilton,TX,hamilton,12,31.7,-98.1,48193.0
Hammond,IN,lake,108,41.6,-87.5,18089.0
Hampstead,NC,pender,2,34.4,-77.7,37141.0
Hampton,NJ,hunterdon,3,40.7,-74.9,34019.0
Hampton,VA,hampton city,4,37.0,-76.3,51650.0
Hampton,VA,york,4,37.0,-76.3,51199.0
Hancock,NH,hillsborough,1,43.0,-72.0,33011.0
Hanksville,UT,wayne,1,38.4,-110.3,49055.0
Harbor Springs,MI,emmet,8,45.6,-85.0,26047.0
Harriman,TN,roane,6,35.9,-84.5,47145.0
Harrisburg,PA,dauphin,108,40.3,-76.9,42043.0
Harrisonburg,VA,harrisonburg city,4,38.4,-78.9,51660.0
Harrisville,NH,cheshire,2,42.9,-72.1,33005.0
Hartford,CT,hartford,63,41.8,-72.7,9003.0
Hartford,WI,washington,4,43.3,-88.4,55131.0
Hartland,VT,windsor,2,43.5,-72.4,50027.0
Hartwell,GA,hart,1,34.4,-82.9,13147.0
Hayward,CA,alameda,4,37.6,-122.1,6001.0
Hazel Park,MI,oakland,2,42.5,-83.1,26125.0
Hebron,NE,thayer,12,40.2,-97.6,31169.0
Helen,GA,white,3,34.7,-83.7,13311.0
Helena,AL,shelby,1,33.3,-86.8,1117.0
Henderson,KY,henderson,3,37.9,-87.6,21101.0
Hendersonville,NC,henderson,9,35.4,-82.3,37089.0
Hennessey,OK,kingfisher,4,36.1,-97.9,40073.0
Henrietta,NY,monroe,1,43.0,-77.6,36055.0
Hermosa Beach,CA,los angeles,3,33.9,-118.4,6037.0
Herndon,VA,fairfax,18,39.0,-77.4,51059.0
Herscher,IL,kankakee,1,41.0,-88.1,17091.0
Hesperia,MI,oceana,2,43.5,-86.1,26127.0
Hesston,KS,harvey,1,38.1,-97.4,20079.0
Hewitt,TX,mclennan,1,31.4,-97.2,48309.0
Hickory,NC,catawba,9,35.6,-81.3,37035.0
High Point,NC,guilford,40,36.0,-80.0,37081.0
Highland,IN,lake,4,41.5,-87.5,18089.0
Highland,MI,oakland,2,44.2,-85.3,26125.0
Highlands,NJ,monmouth,12,40.4,-74.0,34025.0
Highlands,TX,harris,1,29.8,-95.1,48201.0
Hillsboro,MO,jefferson,15,38.2,-90.6,29099.0
Hillsboro,TN,coffee,1,35.4,-86.0,47031.0
Hillsborough,NC,orange,6,36.1,-79.1,37135.0
Hillsdale,IN,vermillion,3,38.1,-87.5,18165.0
Hinesville,GA,liberty,3,31.9,-81.6,13179.0
Hinsdale,IL,dupage,4,41.8,-87.9,17043.0
Hinton,OK,caddo,2,35.4,-98.3,40015.0
Hitchcock,OK,blaine,4,36.0,-98.3,40011.0
Hockessin,DE,new castle,1,39.8,-75.7,10003.0
Holland,MI,ottawa,38,42.8,-86.2,26139.0
Holland Patent,NY,oneida,10,43.3,-75.3,36065.0
Hollister,MO,taney,2,36.5,-93.2,29213.0
Holly Springs,MS,marshall,4,34.8,-89.4,28093.0
Holly Springs,NC,wake,6,35.6,-78.9,37183.0
Hollywood,FL,broward,10,26.0,-80.1,12011.0
Honea Path,SC,anderson,4,34.5,-82.4,45007.0
Honeoye Falls,NY,monroe,6,43.0,-77.6,36055.0
Horseshoe Bay,TX,llano,40,30.5,-98.4,48299.0
Houston,TX,fort bend,33,29.8,-95.4,48157.0
Houston,TX,harris,1419,29.8,-95.4,48201.0
Howe,OK,le flore,10,35.0,-94.6,40079.0
Hubbard Lake,MI,alpena,2,44.9,-83.6,26007.0
Hudson,WI,st. croix,4,45.0,-92.7,55109.0
Hudson Falls,NY,washington,12,43.3,-73.6,36115.0
Humboldt,KS,allen,2,37.8,-95.4,20001.0
Huntersville,NC,mecklenburg,4,35.4,-80.8,37119.0
Huntsville,AL,madison,9,34.7,-86.6,1089.0
Huron,SD,beadle,14,44.4,-98.2,46005.0
Hurst,TX,tarrant,5,32.8,-97.2,48439.0
Hutto,TX,williamson,124,30.5,-97.6,48491.0
Independence,CA,inyo,2,36.9,-118.2,6027.0
Indian Lake,NY,hamilton,4,43.9,-74.4,36041.0
Indianapolis,IN,hamilton,2,39.7,-86.1,18057.0
Indianapolis,IN,marion,52,39.7,-86.1,18097.0
Indianola,IA,warren,40,41.4,-93.6,19181.0
Ingleside,TX,san patricio,10,27.9,-97.2,48409.0
Inlet,NY,hamilton,1,43.8,-74.8,36041.0
Iowa City,IA,johnson,9,41.7,-91.5,19103.0
Ipswich,MA,essex,2,42.7,-70.8,25009.0
Irons,MI,lake,2,44.1,-86.0,26085.0
Itasca,IL,dupage,4,42.0,-88.0,17043.0
Ithaca,NY,tompkins,3,42.4,-76.5,36109.0
Jacksonville,FL,duval,176,30.2,-81.6,12031.0
Jacksonville,FL,st. johns,32,30.2,-81.6,12109.0
Jacksonville,NC,onslow,34,34.6,-77.3,37133.0
Jamestown,NY,chautauqua,4,42.1,-79.2,36013.0
Jamestown,VA,james city,10,37.2,-76.8,51095.0
Jefferson City,MO,cole,60,38.6,-92.2,29051.0
Jenks,OK,tulsa,4,36.0,-96.0,40143.0
Jericho,VT,chittenden,28,44.5,-73.0,50007.0
Johns Island,SC,charleston,12,32.6,-80.2,45019.0
Joplin,MO,jasper,66,37.0,-94.5,29097.0
Junction,TX,kimble,34,30.5,-99.8,48267.0
Juntura,OR,malheur,3,43.8,-117.9,41045.0
Kalamazoo,MI,kalamazoo,10,42.3,-85.6,26077.0
Karnack,TX,harrison,8,32.7,-94.2,48203.0
Katy,TX,fort bend,6,29.7,-95.9,48157.0
Katy,TX,harris,6,29.7,-95.9,48201.0
Kaysville,UT,davis,3,41.0,-111.9,49011.0
Keller,TX,tarrant,33,32.9,-97.2,48439.0
Kenner,LA,jefferson,3,30.0,-90.3,
Kennesaw,GA,cobb,8,34.1,-84.6,13067.0
Kenosha,WI,kenosha,2,42.6,-87.9,55059.0
Kerrville,TX,kerr,20,30.1,-99.1,48265.0
Key Biscayne,FL,miami-dade,2,25.7,-80.2,12086.0
Key West,FL,monroe,231,24.5,-81.8,12087.0
Keyport,NJ,monmouth,4,40.4,-74.2,34025.0
Killeen,TX,bell,60,31.1,-97.7,48027.0
King City,CA,monterey,2,36.2,-121.1,6053.0
Kingsville,TX,kleberg,5,27.5,-97.9,48273.0
Kinsman,OH,trumbull,2,41.5,-80.6,39155.0
Kitty Hawk,NC,dare,5,36.1,-75.7,37055.0
Knoxville,TN,knox,85,35.9,-84.1,47093.0
Krum,TX,denton,35,33.2,-97.3,48121.0
La Mesa,CA,san diego,2,32.8,-117.0,6073.0
La Porte,IN,la porte,14,41.6,-86.7,
La Porte,TX,harris,5,29.7,-95.0,48201.0
La Quinta,CA,riverside,3,33.7,-116.3,6065.0
Ladoga,IN,montgomery,1,39.9,-86.7,18107.0
Lady Lake,FL,lake,2,28.9,-81.9,12069.0
Lafayette,LA,lafayette,3,30.2,-92.1,
Laguna Niguel,CA,orange,2,33.6,-117.7,6059.0
Lake Forest,IL,lake,4,42.2,-87.8,17097.0
Lake George,NY,warren,10,43.4,-73.7,36113.0
Lake Havasu City,AZ,mohave,9,34.5,-114.4,4015.0
Lake Jackson,TX,brazoria,2,29.1,-95.4,48039.0
Lake Lure,NC,rutherford,4,35.4,-82.2,37161.0
Lake Park,MN,becker,1,46.7,-96.1,27005.0
Lakeville,MN,dakota,36,44.7,-93.3,27037.0
Lakewood,OH,cuyahoga,6,41.5,-81.8,39035.0
Lampasas,TX,lampasas,5,31.1,-98.2,48281.0
Lancaster,PA,lancaster,84,40.0,-76.3,42071.0
Landisburg,PA,perry,4,40.3,-77.3,42099.0
Lansing,MI,clinton,1,42.7,-84.6,26037.0
Lansing,MI,eaton,1,42.7,-84.6,26045.0
Lansing,MI,ingham,11,42.7,-84.6,26065.0
Larkspur,CO,douglas,3,39.2,-104.8,8035.0
Las Cruces,NM,dona ana,6,32.3,-106.8,
Las Vegas,NV,clark,26,36.2,-115.3,32003.0
Latham,NY,albany,3,42.7,-73.8,36001.0
Lawrenceburg,IN,dearborn,4,39.2,-84.8,18029.0
Lawrenceville,GA,gwinnett,1,34.0,-83.9,13135.0
Le Roy,NY,genesee,2,43.0,-78.0,36037.0
League City,TX,galveston,2,29.5,-95.1,48167.0
Leander,TX,travis,16,30.6,-97.8,48453.0
Leander,TX,williamson,12,30.6,-97.8,48491.0
Leawood,KS,johnson,7,38.9,-94.6,20091.0
Lebanon,OH,warren,8,39.4,-84.2,39165.0
Lebanon,PA,lebanon,66,40.3,-76.4,42075.0
Leesburg,VA,loudoun,9,39.1,-77.5,51107.0
Leicester,NC,buncombe,1,35.7,-82.7,37021.0
Lenexa,KS,johnson,114,38.9,-94.7,20091.0
Lenhartsville,PA,berks,4,40.6,-75.9,42011.0
Leonia,NJ,bergen,3,40.9,-74.0,34003.0
Lewes,DE,sussex,8,38.7,-75.1,10005.0
Lewis Center,OH,delaware,1,40.2,-83.0,39041.0
Lewisburg,WV,greenbrier,19,37.8,-80.4,54025.0
Lexington,KY,fayette,49,38.0,-84.5,21067.0
Lexington,MI,sanilac,1,43.3,-82.5,26151.0
Lexington,NC,davidson,21,35.7,-80.3,37057.0
Lexington,OK,cleveland,3,35.0,-97.3,40027.0
Liberty,TX,liberty,4,30.0,-94.8,48291.0
Liberty Hill,TX,williamson,1,30.7,-97.9,48491.0
Lillian,AL,baldwin,1,30.4,-87.5,1003.0
Lincoln,AL,talladega,1,33.6,-86.2,1121.0
Lincoln,MA,middlesex,24,42.4,-71.3,25017.0
Lincoln,NE,lancaster,84,40.8,-96.7,31109.0
Lindale,TX,smith,8,32.5,-95.4,48423.0
Litchfield Park,AZ,maricopa,18,33.5,-112.5,4013.0
Little Falls,NJ,passaic,6,40.9,-74.2,34031.0
Livingston,LA,livingston,1,30.5,-90.7,
Livingston,TX,polk,5,30.7,-94.6,48373.0
Livonia,MI,wayne,1,42.4,-83.4,26163.0
Llano,TX,llano,2,30.8,-98.7,48299.0
Lock Haven,PA,clinton,500,41.2,-77.4,42035.0
Locust Grove,OK,mayes,10,36.2,-95.2,40097.0
Loda,IL,iroquois,8,40.5,-88.1,17075.0
Logan,OH,hocking,1,39.5,-82.4,39073.0
Lombard,IL,dupage,36,41.9,-88.0,17043.0
London,TX,kimble,27,30.7,-99.7,48267.0
Long Beach,CA,los angeles,20,33.8,-118.1,6037.0
Long Lake,NY,hamilton,3,43.9,-74.4,36041.0
Longs,SC,horry,2,33.9,-78.7,45051.0
Longview,TX,gregg,18,32.6,-94.7,48183.0
Los Angeles,CA,los angeles,475,34.1,-118.3,6037.0
Lothian,MD,anne arundel,1,38.8,-76.7,24003.0
Loudon,TN,loudon,1,35.7,-84.3,47105.0
Louisa,VA,louisa,1,38.0,-78.2,51109.0
Louisville,KY,jefferson,1364,38.1,-85.7,21111.0
Loveland,CO,larimer,2,40.4,-105.2,8069.0
Lowell,IN,lake,30,41.3,-87.4,18089.0
Lowell,MA,middlesex,1,42.6,-71.3,25017.0
Loxahatchee,FL,palm beach,18,26.7,-80.3,12099.0
Ludington,MI,mason,1,44.0,-86.5,26105.0
Ludlow,MA,hampden,1,42.2,-72.4,25013.0
Lufkin,TX,angelina,1,31.3,-94.8,48005.0
Lunenburg,MA,worcester,1,42.6,-71.7,25027.0
Lusby,MD,calvert,39,38.4,-76.5,24009.0
Lyman,NE,scotts bluff,1,41.9,-104.0,31157.0
Lyndon,VT,caledonia,2,44.5,-72.0,50005.0
Mabel,MN,fillmore,3,43.5,-91.9,27045.0
Macks Creek,MO,camden,2,38.0,-93.0,29029.0
Macon,GA,bibb,10,32.9,-83.8,13021.0
Madison,CT,new haven,13,41.3,-72.6,9009.0
Madison,MS,madison,2,32.5,-90.1,28089.0
Madison,WI,dane,160,43.1,-89.4,55025.0
Madisonville,KY,hopkins,1,37.4,-87.4,21107.0
Magnolia,TX,montgomery,5,30.2,-95.8,48339.0
Maineville,OH,warren,5,39.3,-84.3,39165.0
Mamaroneck,NY,westchester,1,40.9,-73.7,36119.0
Manistee,MI,manistee,4,44.2,-86.4,26101.0
Manor,TX,travis,8,30.3,-97.6,48453.0
Mansfield,OH,richland,80,40.8,-82.4,39139.0
Mansfield,TX,tarrant,33,32.6,-97.1,48439.0
Manton,MI,wexford,9,44.4,-85.5,26165.0
Maple Lake,MN,wright,2,45.2,-94.0,27171.0
Marathon,FL,monroe,36,24.8,-81.0,12087.0
Marathon,NY,cortland,8,42.4,-76.0,36023.0
Marble Falls,TX,burnet,105,30.6,-98.2,48053.0
Margaretville,NY,delaware,3,42.2,-74.7,36025.0
Marietta,GA,cobb,21,34.0,-84.4,13067.0
Marinette,WI,marinette,14,45.1,-87.6,55075.0
Marion,NC,mcdowell,15,35.8,-82.0,37111.0
Marshall,OK,logan,2,36.1,-97.7,40083.0
Martindale,TX,caldwell,2,29.8,-97.8,48055.0
Martinez,CA,contra costa,3,38.0,-122.1,6013.0
Martinsville,VA,martinsville city,1,36.7,-80.0,51690.0
Maryville,TN,blount,6,35.8,-83.9,47009.0
Mason,TX,mason,50,30.8,-99.2,48319.0
Mason City,IL,mason,9,40.2,-89.6,17125.0
Massapequa Park,NY,nassau,6,40.7,-73.5,36059.0
Matagorda,TX,matagorda,125,28.6,-96.0,48321.0
Mauldin,SC,greenville,2,34.8,-82.3,45045.0
Mechanicsville,VA,hanover,2,37.6,-77.4,51085.0
Media,PA,delaware,180,39.9,-75.4,42045.0
Medina,NY,orleans,2,43.2,-78.4,36073.0
Medina,OH,medina,2,41.2,-81.8,39103.0
Melbourne,FL,brevard,77,28.2,-80.6,12009.0
Melrose,MA,middlesex,7,42.5,-71.1,25017.0
Memphis,TN,shelby,126,35.1,-90.0,47157.0
Menard,TX,menard,45,30.9,-99.8,48327.0
Mentor,OH,lake,5,41.8,-81.3,39085.0
Merrick,NY,nassau,33,40.7,-73.6,36059.0
Merrillville,IN,lake,8,41.5,-87.3,18089.0
Mesa,AZ,maricopa,6,33.4,-111.7,4013.0
Mesick,MI,wexford,1,44.4,-85.8,26165.0
Mesilla,NM,dona ana,1,32.3,-106.8,
Mesquite,TX,dallas,26,32.8,-96.6,48113.0
Metairie,LA,jefferson,32,30.0,-90.3,
Miami,FL,miami-dade,612,25.8,-80.3,12086.0
Miami,OK,ottawa,6,36.9,-94.8,40115.0
Michigan City,IN,la porte,20,41.6,-86.9,
Middle Island,NY,suffolk,1,40.9,-72.9,36103.0
Middleburg,FL,clay,1,30.1,-81.8,12019.0
Middleton,MA,essex,4,42.6,-71.0,25009.0
Middleton,WI,dane,22,43.1,-89.5,55025.0
Middletown,MD,frederick,3,39.4,-77.6,24021.0
Midland,MI,midland,5,43.7,-84.3,26111.0
Midland,TX,midland,2,32.0,-102.0,48329.0
Midlothian,VA,chesterfield,4,37.5,-77.7,51041.0
Milford,CT,new haven,24,41.2,-73.1,9009.0
Milford,KS,geary,16,39.1,-96.9,20061.0
Mill Valley,CA,marin,20,37.9,-122.5,6041.0
Miller,MO,lawrence,3,37.2,-93.8,29109.0
Millfield,OH,athens,2,39.4,-82.1,39009.0
Millsboro,DE,sussex,10,38.6,-75.3,10005.0
Millstadt,IL,st. clair,2,38.5,-90.1,17163.0
Milwaukee,WI,milwaukee,87,43.0,-87.9,55079.0
Mindenmines,MO,barton,15,37.4,-94.6,29011.0
Mineral Bluff,GA,fannin,13,35.0,-84.3,13111.0
Minneapolis,MN,anoka,348,44.9,-93.3,27003.0
Minneapolis,MN,hennepin,899,44.9,-93.3,27053.0
Minnetonka,MN,hennepin,6,44.9,-93.5,27053.0
Mission,TX,hidalgo,156,26.2,-98.3,48215.0
Missouri City,TX,fort bend,27,29.6,-95.6,48157.0
Mobile,AL,mobile,15,30.7,-88.0,1097.0
Modesto,CA,stanislaus,4,37.7,-121.0,6099.0
Monmouth Beach,NJ,monmouth,4,40.3,-74.0,34025.0
Monroe,CT,fairfield,3,41.3,-73.2,9001.0
Monroe,MI,monroe,8,41.9,-83.3,26115.0
Monroe,NY,orange,3,41.3,-74.2,36071.0
Monroeville,PA,allegheny,1,40.4,-79.7,42003.0
Mont Belvieu,TX,chambers,2,29.8,-94.8,48071.0
Montevallo,AL,shelby,4,33.1,-86.9,1117.0
Montgomery,PA,lycoming,2,41.2,-76.9,42081.0
Montgomery,TX,montgomery,15,30.4,-95.8,48339.0
Monticello,KY,wayne,75,36.9,-84.8,21231.0
Montpelier,VT,washington,26,44.3,-72.6,50023.0
Moody,AL,st. clair,6,33.6,-86.5,1115.0
Mooreland,OK,woodward,3,36.4,-99.2,40153.0
Mooresville,IN,morgan,7,39.6,-86.4,18109.0
Mooresville,NC,iredell,16,35.6,-80.9,37097.0
Morgan City,LA,st. mary,10,29.7,-91.2,
Morganton,NC,burke,33,35.8,-81.7,37023.0
Morgantown,WV,monongalia,56,39.6,-79.9,54061.0
Morrisville,PA,bucks,3,40.2,-74.8,42017.0
Morro Bay,CA,san luis obispo,17,35.4,-120.8,6079.0
Morrow,OH,warren,1,39.3,-84.1,39165.0
Moscow Mills,MO,lincoln,4,38.9,-90.9,29113.0
Mounds,OK,creek,17,35.9,-96.1,40037.0
Mountain View,CA,santa clara,120,37.4,-122.1,6085.0
Mulvane,KS,sedgwick,1,37.5,-97.2,20173.0
Muncy,PA,lycoming,40,41.2,-76.8,42081.0
Munster,IN,lake,8,41.6,-87.5,18089.0
Murfreesboro,TN,rutherford,25,35.9,-86.4,47149.0
Murrells Inlet,SC,horry,92,33.6,-79.1,45051.0
Muskegon,MI,muskegon,16,43.2,-86.3,26121.0
Muskogee,OK,muskogee,10,35.8,-95.4,40101.0
Nahant,MA,essex,2,42.4,-70.9,25009.0
Napa,CA,napa,6,38.3,-122.3,6055.0
Naperville,IL,dupage,1,41.8,-88.2,17043.0
Naperville,IL,will,1,41.8,-88.2,17197.0
Naples,FL,collier,8,26.2,-81.7,12021.0
Naranjito,PR,naranjito,2,18.3,-66.3,
Nashville,IN,brown,22,39.2,-86.2,18013.0
Nashville,NC,nash,2,36.0,-78.1,37127.0
Nashville,TN,davidson,22,36.2,-86.8,47037.0
Navarre,FL,santa rosa,6,30.4,-86.9,12113.0
Needville,TX,fort bend,3,29.4,-95.6,48157.0
Neenah,WI,winnebago,1,44.2,-88.5,55139.0
New Baltimore,MI,macomb,3,42.7,-82.7,26099.0
New Bedford,MA,bristol,4,41.6,-70.9,25005.0
New Berlin,WI,waukesha,8,43.0,-88.1,55133.0
New Bern,NC,craven,2,35.0,-77.0,37049.0
New Boston,TX,bowie,55,33.4,-94.5,48037.0
New Braunfels,TX,comal,140,29.7,-98.2,48091.0
New Caney,TX,montgomery,30,30.2,-95.2,48339.0
New Cumberland,PA,cumberland,68,40.2,-76.9,42041.0
New Glarus,WI,green,1,42.8,-89.6,55045.0
New Haven,MO,franklin,24,38.5,-91.2,29071.0
New Iberia,LA,iberia,6,30.0,-91.8,
New Lebanon,OH,montgomery,2,39.7,-84.4,39113.0
New London,NH,merrimack,2,43.4,-72.0,33013.0
New Market,TN,jefferson,13,36.1,-83.6,47089.0
New Melle,MO,st. charles,2,38.7,-90.9,29183.0
New Orleans,LA,jefferson,156,30.0,-90.1,
New Orleans,LA,orleans,624,30.0,-90.1,
New Richmond,WI,st. croix,8,45.1,-92.6,55109.0
New Ringgold,PA,schuylkill,280,40.6,-76.0,42107.0
New River,AZ,maricopa,4,33.9,-112.1,4013.0
New York,NY,new york,992,40.7,-74.0,36061.0
Newark,DE,new castle,5,39.8,-75.7,10003.0
Newburgh,IN,warrick,132,37.9,-87.4,18173.0
Newbury,VT,orange,2,44.1,-72.1,50017.0
Newton,NJ,sussex,4,41.1,-74.8,34037.0
Newtown,CT,fairfield,1,41.4,-73.3,9001.0
Newville,PA,cumberland,15,40.2,-77.4,42041.0
Nichols,NY,tioga,4,42.1,-76.3,36107.0
Nichols,WI,outagamie,1,44.5,-88.4,55087.0
Niles,MI,berrien,1,41.8,-86.2,26021.0
Nixa,MO,christian,7,37.0,-93.3,29043.0
Noble,OK,cleveland,20,35.1,-97.4,40027.0
Noblesville,IN,hamilton,3,40.0,-85.9,18057.0
Nolensville,TN,williamson,1,36.0,-86.7,47187.0
Norman,OK,cleveland,306,35.3,-97.5,40027.0
North Augusta,SC,aiken,12,33.7,-82.0,45003.0
North Canton,OH,stark,150,40.9,-81.4,39151.0
North East,MD,cecil,10,39.6,-75.9,24015.0
North Fort Myers,FL,lee,8,26.7,-81.9,12071.0
North Hampton,NH,rockingham,3,43.0,-70.8,33015.0
North Haven,CT,new haven,2,41.4,-72.9,9009.0
North Myrtle Beach,SC,horry,55,33.8,-78.7,45051.0
North Ridgeville,OH,lorain,3,41.4,-82.1,39093.0
North San Juan,CA,nevada,4,39.4,-121.1,6057.0
North Stonington,CT,new london,2,41.4,-71.9,9011.0
Norwich,VT,windsor,1,43.7,-72.3,50027.0
Norwood,NC,stanly,4,35.2,-80.1,37167.0
Novi,MI,oakland,2,42.5,-83.5,26125.0
Oak Ridge,TN,anderson,3,36.0,-84.2,47001.0
Oakland,CA,alameda,54,37.8,-122.2,6001.0
Oakwood,OH,paulding,12,39.7,-84.2,39125.0
Odenton,MD,anne arundel,12,39.1,-76.7,24003.0
Odessa,TX,ector,12,31.9,-102.3,48135.0
Ogden,UT,weber,116,41.3,-112.1,49057.0
Ogunquit,ME,york,1,43.2,-70.6,23031.0
Oilville,VA,goochland,6,37.7,-77.8,51075.0
